Line,Turnout,variable,Date,value,DateTime,Remarks,ML_max,ML_min,SL_max,SL_min,status,Lat,Long,Passed,ML exceeds,SL exceeds,No value
KTL,NTK71A,Crossing_Check Rail Flangeway_RH,2020-09-18,43.0,2020-09-18 00:00:00,Before,41.0,38.0,43.0,36.0,ML exceeds,22.3177491,114.2150001,0,1,0,0
KTL,NTK71A,Crossing_Check Rail Flangeway_RH,2020-06-23,43.0,2020-06-23 00:00:00,Before,41.0,38.0,43.0,36.0,ML exceeds,22.3177491,114.2150001,0,1,0,0
KTL,NTK71A,Crossing_Gauge At Wing End/Lead_LH,2023-12-11,1437.0,2023-12-11 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3177491,114.2150001,1,0,0,0
KTL,NTK71A,Crossing_Gauge At Wing End/Lead_LH,2023-09-13,1436.0,2023-09-13 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3177491,114.2150001,1,0,0,0
KTL,NTK71A,Crossing_Gauge At Wing End/Lead_LH,2023-05-31,1437.0,2023-05-31 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3177491,114.2150001,1,0,0,0
KTL,NTK71A,Crossing_Gauge At Wing End/Lead_LH,2023-03-10,1437.0,2023-03-10 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3177491,114.2150001,1,0,0,0
KTL,NTK71A,Crossing_Gauge At Wing End/Lead_LH,2022-12-12,1435.0,2022-12-12 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3177491,114.2150001,1,0,0,0
KTL,NTK71A,Crossing_Gauge At Wing End/Lead_LH,2022-09-05,1436.0,2022-09-05 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3177491,114.2150001,1,0,0,0
KTL,NTK71A,Crossing_Gauge At Wing End/Lead_LH,2022-06-10,1436.0,2022-06-10 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3177491,114.2150001,1,0,0,0
KTL,NTK71A,Crossing_Gauge At Wing End/Lead_LH,2022-02-28,1436.0,2022-02-28 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3177491,114.2150001,1,0,0,0
KTL,NTK71A,Crossing_Gauge At Wing End/Lead_LH,2021-12-02,1436.0,2021-12-02 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3177491,114.2150001,1,0,0,0
KTL,NTK71A,Crossing_Gauge At Wing End/Lead_LH,2021-09-11,1434.0,2021-09-11 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3177491,114.2150001,1,0,0,0
KTL,NTK71A,Crossing_Gauge At Wing End/Lead_LH,2021-06-26,1435.0,2021-06-26 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3177491,114.2150001,1,0,0,0
KTL,NTK71A,Crossing_Gauge At Wing End/Lead_LH,2021-03-19,1436.0,2021-03-19 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3177491,114.2150001,1,0,0,0
KTL,NTK71A,Crossing_Gauge At Wing End/Lead_LH,2020-12-11,1435.0,2020-12-11 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3177491,114.2150001,1,0,0,0
KTL,NTK71A,Crossing_Gauge At Wing End/Lead_LH,2020-09-18,1437.0,2020-09-18 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3177491,114.2150001,1,0,0,0
KTL,NTK71A,Crossing_Gauge At Wing End/Lead_LH,2020-06-23,1435.0,2020-06-23 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3177491,114.2150001,1,0,0,0
KTL,NTK71A,Crossing_Gauge At Wing End/Lead_RH,2023-12-11,1440.0,2023-12-11 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,ML exceeds,22.3177491,114.2150001,0,1,0,0
KTL,NTK71A,Crossing_Gauge At Wing End/Lead_RH,2023-09-13,1441.0,2023-09-13 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,ML exceeds,22.3177491,114.2150001,0,1,0,0
KTL,NTK71A,Crossing_Gauge At Wing End/Lead_RH,2023-05-31,1439.0,2023-05-31 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,ML exceeds,22.3177491,114.2150001,0,1,0,0
KTL,NTK71A,Crossing_Gauge At Wing End/Lead_RH,2023-03-10,1437.0,2023-03-10 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3177491,114.2150001,1,0,0,0
KTL,NTK71A,Crossing_Gauge At Wing End/Lead_RH,2022-12-12,1439.0,2022-12-12 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,ML exceeds,22.3177491,114.2150001,0,1,0,0
KTL,NTK71A,Crossing_Gauge At Wing End/Lead_RH,2022-09-05,1438.0,2022-09-05 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,ML exceeds,22.3177491,114.2150001,0,1,0,0
KTL,NTK71A,Crossing_Gauge At Wing End/Lead_RH,2022-06-10,1438.0,2022-06-10 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,ML exceeds,22.3177491,114.2150001,0,1,0,0
KTL,NTK71A,Crossing_Gauge At Wing End/Lead_RH,2022-02-28,1438.0,2022-02-28 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,ML exceeds,22.3177491,114.2150001,0,1,0,0
KTL,NTK71A,Crossing_Gauge At Wing End/Lead_RH,2021-12-02,1439.0,2021-12-02 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,ML exceeds,22.3177491,114.2150001,0,1,0,0
KTL,NTK71A,Crossing_Gauge At Wing End/Lead_RH,2021-09-11,1436.0,2021-09-11 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3177491,114.2150001,1,0,0,0
KTL,NTK71A,Crossing_Gauge At Wing End/Lead_RH,2021-06-26,1438.0,2021-06-26 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,ML exceeds,22.3177491,114.2150001,0,1,0,0
KTL,NTK71A,Crossing_Gauge At Wing End/Lead_RH,2021-03-19,1438.0,2021-03-19 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,ML exceeds,22.3177491,114.2150001,0,1,0,0
KTL,NTK71A,Crossing_Gauge At Wing End/Lead_RH,2020-12-11,1436.0,2020-12-11 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3177491,114.2150001,1,0,0,0
KTL,NTK71A,Crossing_Gauge At Wing End/Lead_RH,2020-09-18,1436.0,2020-09-18 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3177491,114.2150001,1,0,0,0
KTL,NTK71A,Crossing_Gauge At Wing End/Lead_RH,2020-06-23,1436.0,2020-06-23 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3177491,114.2150001,1,0,0,0
KTL,NTK71A,Crossing_Gauge At Wing End/Lead_RH,2023-12-11,1437.0,2023-12-11 00:00:01,After,1437.0,1430.0,1452.0,1427.0,Passed,22.3177491,114.2150001,1,0,0,0
KTL,NTK71A,Crossing_Gauge At Wing End/Lead_RH,2023-09-13,1436.0,2023-09-13 00:00:01,After,1437.0,1430.0,1452.0,1427.0,Passed,22.3177491,114.2150001,1,0,0,0
KTL,NTK71A,Crossing_Gauge At Wing End/Lead_RH,2022-12-12,1437.0,2022-12-12 00:00:01,After,1437.0,1430.0,1452.0,1427.0,Passed,22.3177491,114.2150001,1,0,0,0
KTL,NTK71A,Crossing_Gauge At Wing End/Lead_RH,2022-02-28,1435.0,2022-02-28 00:00:01,After,1437.0,1430.0,1452.0,1427.0,Passed,22.3177491,114.2150001,1,0,0,0
KTL,NTK71A,Crossing_Gauge At Wing End/Lead_RH,2021-12-02,1437.0,2021-12-02 00:00:01,After,1437.0,1430.0,1452.0,1427.0,Passed,22.3177491,114.2150001,1,0,0,0
KTL,NTK71A,Crossing_Gauge at Heel_LH,2023-12-11,1434.0,2023-12-11 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3177491,114.2150001,1,0,0,0
KTL,NTK71A,Crossing_Gauge at Heel_LH,2023-09-13,1433.0,2023-09-13 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3177491,114.2150001,1,0,0,0
KTL,NTK71A,Crossing_Gauge at Heel_LH,2023-05-31,1434.0,2023-05-31 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3177491,114.2150001,1,0,0,0
KTL,NTK71A,Crossing_Gauge at Heel_LH,2023-03-10,1433.0,2023-03-10 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3177491,114.2150001,1,0,0,0
KTL,NTK71A,Crossing_Gauge at Heel_LH,2022-12-12,1434.0,2022-12-12 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3177491,114.2150001,1,0,0,0
KTL,NTK71A,Crossing_Gauge at Heel_LH,2022-09-05,1434.0,2022-09-05 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3177491,114.2150001,1,0,0,0
KTL,NTK71A,Crossing_Gauge at Heel_LH,2022-06-10,1434.0,2022-06-10 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3177491,114.2150001,1,0,0,0
KTL,NTK71A,Crossing_Gauge at Heel_LH,2022-02-28,1434.0,2022-02-28 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3177491,114.2150001,1,0,0,0
KTL,NTK71A,Crossing_Gauge at Heel_LH,2021-12-02,1433.0,2021-12-02 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3177491,114.2150001,1,0,0,0
KTL,NTK71A,Crossing_Gauge at Heel_LH,2021-09-11,1434.0,2021-09-11 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3177491,114.2150001,1,0,0,0
KTL,NTK71A,Crossing_Gauge at Heel_LH,2021-06-26,1434.0,2021-06-26 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3177491,114.2150001,1,0,0,0
KTL,NTK71A,Crossing_Gauge at Heel_LH,2021-03-19,1434.0,2021-03-19 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3177491,114.2150001,1,0,0,0
KTL,NTK71A,Crossing_Gauge at Heel_LH,2020-12-11,1434.0,2020-12-11 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3177491,114.2150001,1,0,0,0
KTL,NTK71A,Crossing_Gauge at Heel_LH,2020-09-18,1432.0,2020-09-18 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3177491,114.2150001,1,0,0,0
KTL,NTK71A,Crossing_Gauge at Heel_LH,2020-06-23,1435.0,2020-06-23 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3177491,114.2150001,1,0,0,0
KTL,NTK71A,Crossing_Gauge at Heel_RH,2023-12-11,1439.0,2023-12-11 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,ML exceeds,22.3177491,114.2150001,0,1,0,0
KTL,NTK71A,Crossing_Gauge at Heel_RH,2023-09-13,1442.0,2023-09-13 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,ML exceeds,22.3177491,114.2150001,0,1,0,0
KTL,NTK71A,Crossing_Gauge at Heel_RH,2023-05-31,1441.0,2023-05-31 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,ML exceeds,22.3177491,114.2150001,0,1,0,0
KTL,NTK71A,Crossing_Gauge at Heel_RH,2023-03-10,1439.0,2023-03-10 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,ML exceeds,22.3177491,114.2150001,0,1,0,0
KTL,NTK71A,Crossing_Gauge at Heel_RH,2022-12-12,1438.0,2022-12-12 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,ML exceeds,22.3177491,114.2150001,0,1,0,0
KTL,NTK71A,Crossing_Gauge at Heel_RH,2022-09-05,1439.0,2022-09-05 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,ML exceeds,22.3177491,114.2150001,0,1,0,0
KTL,NTK71A,Crossing_Gauge at Heel_RH,2022-06-10,1439.0,2022-06-10 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,ML exceeds,22.3177491,114.2150001,0,1,0,0
KTL,NTK71A,Crossing_Gauge at Heel_RH,2022-02-28,1439.0,2022-02-28 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,ML exceeds,22.3177491,114.2150001,0,1,0,0
KTL,NTK71A,Crossing_Gauge at Heel_RH,2021-12-02,1436.0,2021-12-02 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3177491,114.2150001,1,0,0,0
KTL,NTK71A,Crossing_Gauge at Heel_RH,2021-09-11,1437.0,2021-09-11 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3177491,114.2150001,1,0,0,0
KTL,NTK71A,Crossing_Gauge at Heel_RH,2021-06-26,1437.0,2021-06-26 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3177491,114.2150001,1,0,0,0
KTL,NTK71A,Crossing_Gauge at Heel_RH,2021-03-19,1436.0,2021-03-19 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3177491,114.2150001,1,0,0,0
KTL,NTK71A,Crossing_Gauge at Heel_RH,2020-12-11,1433.0,2020-12-11 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3177491,114.2150001,1,0,0,0
KTL,NTK71A,Crossing_Gauge at Heel_RH,2020-09-18,1432.0,2020-09-18 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3177491,114.2150001,1,0,0,0
KTL,NTK71A,Crossing_Gauge at Heel_RH,2020-06-23,1432.0,2020-06-23 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3177491,114.2150001,1,0,0,0
KTL,NTK71A,Crossing_Gauge at Heel_RH,2023-12-11,1436.0,2023-12-11 00:00:01,After,1437.0,1430.0,1452.0,1427.0,Passed,22.3177491,114.2150001,1,0,0,0
KTL,NTK71A,Crossing_Gauge at Heel_RH,2023-09-13,1437.0,2023-09-13 00:00:01,After,1437.0,1430.0,1452.0,1427.0,Passed,22.3177491,114.2150001,1,0,0,0
KTL,NTK71A,Crossing_Gauge at Heel_RH,2022-12-12,1436.0,2022-12-12 00:00:01,After,1437.0,1430.0,1452.0,1427.0,Passed,22.3177491,114.2150001,1,0,0,0
KTL,NTK71A,Crossing_Gauge at Heel_RH,2022-02-28,1437.0,2022-02-28 00:00:01,After,1437.0,1430.0,1452.0,1427.0,Passed,22.3177491,114.2150001,1,0,0,0
KTL,NTK71A,Crossing_Gauge at Nose_LH,2023-12-11,1432.0,2023-12-11 00:00:00,Before,1435.0,1430.0,1447.0,1428.0,Passed,22.3177491,114.2150001,1,0,0,0
KTL,NTK71A,Crossing_Gauge at Nose_LH,2023-09-13,1432.0,2023-09-13 00:00:00,Before,1435.0,1430.0,1447.0,1428.0,Passed,22.3177491,114.2150001,1,0,0,0
KTL,NTK71A,Crossing_Gauge at Nose_LH,2023-05-31,1433.0,2023-05-31 00:00:00,Before,1435.0,1430.0,1447.0,1428.0,Passed,22.3177491,114.2150001,1,0,0,0
KTL,NTK71A,Crossing_Gauge at Nose_LH,2023-03-10,1433.0,2023-03-10 00:00:00,Before,1435.0,1430.0,1447.0,1428.0,Passed,22.3177491,114.2150001,1,0,0,0
KTL,NTK71A,Crossing_Gauge at Nose_LH,2022-12-12,1432.0,2022-12-12 00:00:00,Before,1435.0,1430.0,1447.0,1428.0,Passed,22.3177491,114.2150001,1,0,0,0
KTL,NTK71A,Crossing_Gauge at Nose_LH,2022-09-05,1432.0,2022-09-05 00:00:00,Before,1435.0,1430.0,1447.0,1428.0,Passed,22.3177491,114.2150001,1,0,0,0
KTL,NTK71A,Crossing_Gauge at Nose_LH,2022-06-10,1432.0,2022-06-10 00:00:00,Before,1435.0,1430.0,1447.0,1428.0,Passed,22.3177491,114.2150001,1,0,0,0
KTL,NTK71A,Crossing_Gauge at Nose_LH,2022-02-28,1433.0,2022-02-28 00:00:00,Before,1435.0,1430.0,1447.0,1428.0,Passed,22.3177491,114.2150001,1,0,0,0
KTL,NTK71A,Crossing_Gauge at Nose_LH,2021-12-02,1432.0,2021-12-02 00:00:00,Before,1435.0,1430.0,1447.0,1428.0,Passed,22.3177491,114.2150001,1,0,0,0
KTL,NTK71A,Crossing_Gauge at Nose_LH,2021-09-11,1433.0,2021-09-11 00:00:00,Before,1435.0,1430.0,1447.0,1428.0,Passed,22.3177491,114.2150001,1,0,0,0
KTL,NTK71A,Crossing_Gauge at Nose_LH,2021-06-26,1433.0,2021-06-26 00:00:00,Before,1435.0,1430.0,1447.0,1428.0,Passed,22.3177491,114.2150001,1,0,0,0
KTL,NTK71A,Crossing_Gauge at Nose_LH,2021-03-19,1433.0,2021-03-19 00:00:00,Before,1435.0,1430.0,1447.0,1428.0,Passed,22.3177491,114.2150001,1,0,0,0
KTL,NTK71A,Crossing_Gauge at Nose_LH,2020-12-11,1433.0,2020-12-11 00:00:00,Before,1435.0,1430.0,1447.0,1428.0,Passed,22.3177491,114.2150001,1,0,0,0
KTL,NTK71A,Crossing_Gauge at Nose_LH,2020-09-18,1432.0,2020-09-18 00:00:00,Before,1435.0,1430.0,1447.0,1428.0,Passed,22.3177491,114.2150001,1,0,0,0
KTL,NTK71A,Crossing_Gauge at Nose_LH,2020-06-23,1432.0,2020-06-23 00:00:00,Before,1435.0,1430.0,1447.0,1428.0,Passed,22.3177491,114.2150001,1,0,0,0
KTL,NTK71A,Crossing_Gauge at Nose_RH,2023-12-11,1435.0,2023-12-11 00:00:00,Before,1435.0,1430.0,1447.0,1428.0,Passed,22.3177491,114.2150001,1,0,0,0
KTL,NTK71A,Crossing_Gauge at Nose_RH,2023-09-13,1434.0,2023-09-13 00:00:00,Before,1435.0,1430.0,1447.0,1428.0,Passed,22.3177491,114.2150001,1,0,0,0
KTL,NTK71A,Crossing_Gauge at Nose_RH,2023-05-31,1434.0,2023-05-31 00:00:00,Before,1435.0,1430.0,1447.0,1428.0,Passed,22.3177491,114.2150001,1,0,0,0
KTL,NTK71A,Crossing_Gauge at Nose_RH,2023-03-10,1433.0,2023-03-10 00:00:00,Before,1435.0,1430.0,1447.0,1428.0,Passed,22.3177491,114.2150001,1,0,0,0
KTL,NTK71A,Crossing_Gauge at Nose_RH,2022-12-12,1431.0,2022-12-12 00:00:00,Before,1435.0,1430.0,1447.0,1428.0,Passed,22.3177491,114.2150001,1,0,0,0
KTL,NTK71A,Crossing_Gauge at Nose_RH,2022-09-05,1433.0,2022-09-05 00:00:00,Before,1435.0,1430.0,1447.0,1428.0,Passed,22.3177491,114.2150001,1,0,0,0
KTL,NTK71A,Crossing_Gauge at Nose_RH,2022-06-10,1432.0,2022-06-10 00:00:00,Before,1435.0,1430.0,1447.0,1428.0,Passed,22.3177491,114.2150001,1,0,0,0
KTL,NTK71A,Crossing_Gauge at Nose_RH,2022-02-28,1433.0,2022-02-28 00:00:00,Before,1435.0,1430.0,1447.0,1428.0,Passed,22.3177491,114.2150001,1,0,0,0
KTL,NTK71A,Crossing_Gauge at Nose_RH,2021-12-02,1433.0,2021-12-02 00:00:00,Before,1435.0,1430.0,1447.0,1428.0,Passed,22.3177491,114.2150001,1,0,0,0
KTL,NTK71A,Crossing_Gauge at Nose_RH,2021-09-11,1432.0,2021-09-11 00:00:00,Before,1435.0,1430.0,1447.0,1428.0,Passed,22.3177491,114.2150001,1,0,0,0
KTL,NTK71A,Crossing_Gauge at Nose_RH,2021-06-26,1432.0,2021-06-26 00:00:00,Before,1435.0,1430.0,1447.0,1428.0,Passed,22.3177491,114.2150001,1,0,0,0
KTL,NTK71A,Crossing_Gauge at Nose_RH,2021-03-19,1432.0,2021-03-19 00:00:00,Before,1435.0,1430.0,1447.0,1428.0,Passed,22.3177491,114.2150001,1,0,0,0
KTL,NTK71A,Crossing_Gauge at Nose_RH,2020-12-11,1433.0,2020-12-11 00:00:00,Before,1435.0,1430.0,1447.0,1428.0,Passed,22.3177491,114.2150001,1,0,0,0
KTL,NTK71A,Crossing_Gauge at Nose_RH,2020-09-18,1433.0,2020-09-18 00:00:00,Before,1435.0,1430.0,1447.0,1428.0,Passed,22.3177491,114.2150001,1,0,0,0
KTL,NTK71A,Crossing_Gauge at Nose_RH,2020-06-23,1433.0,2020-06-23 00:00:00,Before,1435.0,1430.0,1447.0,1428.0,Passed,22.3177491,114.2150001,1,0,0,0
KTL,NTK71B,Crossing_Check Rail Flangeway_LH,2023-12-11,,2023-12-11 00:00:00,Before,,,,,No value,22.31896,114.21438,0,0,0,1
KTL,NTK71B,Crossing_Check Rail Flangeway_LH,2023-09-13,,2023-09-13 00:00:00,Before,,,,,No value,22.31896,114.21438,0,0,0,1
KTL,NTK71B,Crossing_Check Rail Flangeway_LH,2023-05-31,,2023-05-31 00:00:00,Before,,,,,No value,22.31896,114.21438,0,0,0,1
KTL,NTK71B,Crossing_Check Rail Flangeway_LH,2023-03-10,,2023-03-10 00:00:00,Before,,,,,No value,22.31896,114.21438,0,0,0,1
KTL,NTK71B,Crossing_Check Rail Flangeway_LH,2022-12-12,,2022-12-12 00:00:00,Before,,,,,No value,22.31896,114.21438,0,0,0,1
KTL,NTK71B,Crossing_Check Rail Flangeway_LH,2022-09-05,,2022-09-05 00:00:00,Before,,,,,No value,22.31896,114.21438,0,0,0,1
KTL,NTK71B,Crossing_Check Rail Flangeway_LH,2022-06-10,,2022-06-10 00:00:00,Before,,,,,No value,22.31896,114.21438,0,0,0,1
KTL,NTK71B,Crossing_Check Rail Flangeway_LH,2022-02-28,,2022-02-28 00:00:00,Before,,,,,No value,22.31896,114.21438,0,0,0,1
KTL,NTK71B,Crossing_Check Rail Flangeway_LH,2021-12-02,,2021-12-02 00:00:00,Before,,,,,No value,22.31896,114.21438,0,0,0,1
KTL,NTK71B,Crossing_Check Rail Flangeway_LH,2021-09-11,,2021-09-11 00:00:00,Before,,,,,No value,22.31896,114.21438,0,0,0,1
KTL,NTK71B,Crossing_Check Rail Flangeway_LH,2021-06-26,,2021-06-26 00:00:00,Before,,,,,No value,22.31896,114.21438,0,0,0,1
KTL,NTK71B,Crossing_Check Rail Flangeway_LH,2021-03-19,,2021-03-19 00:00:00,Before,,,,,No value,22.31896,114.21438,0,0,0,1
KTL,NTK71B,Crossing_Check Rail Flangeway_LH,2020-12-11,,2020-12-11 00:00:00,Before,,,,,No value,22.31896,114.21438,0,0,0,1
KTL,NTK71B,Crossing_Check Rail Flangeway_LH,2020-09-18,,2020-09-18 00:00:00,Before,,,,,No value,22.31896,114.21438,0,0,0,1
KTL,NTK71B,Crossing_Check Rail Flangeway_LH,2020-06-23,,2020-06-23 00:00:00,Before,,,,,No value,22.31896,114.21438,0,0,0,1
KTL,NTK71B,Crossing_Check Rail Flangeway_RH,2023-12-11,,2023-12-11 00:00:00,Before,,,,,No value,22.31896,114.21438,0,0,0,1
KTL,NTK71B,Crossing_Check Rail Flangeway_RH,2023-09-13,,2023-09-13 00:00:00,Before,,,,,No value,22.31896,114.21438,0,0,0,1
KTL,NTK71B,Crossing_Check Rail Flangeway_RH,2023-05-31,,2023-05-31 00:00:00,Before,,,,,No value,22.31896,114.21438,0,0,0,1
KTL,NTK71B,Crossing_Check Rail Flangeway_RH,2023-03-10,,2023-03-10 00:00:00,Before,,,,,No value,22.31896,114.21438,0,0,0,1
KTL,NTK71B,Crossing_Check Rail Flangeway_RH,2022-12-12,,2022-12-12 00:00:00,Before,,,,,No value,22.31896,114.21438,0,0,0,1
KTL,NTK71B,Crossing_Check Rail Flangeway_RH,2022-09-05,,2022-09-05 00:00:00,Before,,,,,No value,22.31896,114.21438,0,0,0,1
KTL,NTK71B,Crossing_Check Rail Flangeway_RH,2022-06-10,,2022-06-10 00:00:00,Before,,,,,No value,22.31896,114.21438,0,0,0,1
KTL,NTK71B,Crossing_Check Rail Flangeway_RH,2022-02-28,,2022-02-28 00:00:00,Before,,,,,No value,22.31896,114.21438,0,0,0,1
KTL,NTK71B,Crossing_Check Rail Flangeway_RH,2021-12-02,,2021-12-02 00:00:00,Before,,,,,No value,22.31896,114.21438,0,0,0,1
KTL,NTK71B,Crossing_Check Rail Flangeway_RH,2021-09-11,,2021-09-11 00:00:00,Before,,,,,No value,22.31896,114.21438,0,0,0,1
KTL,NTK71B,Crossing_Check Rail Flangeway_RH,2021-06-26,,2021-06-26 00:00:00,Before,,,,,No value,22.31896,114.21438,0,0,0,1
KTL,NTK71B,Crossing_Check Rail Flangeway_RH,2021-03-19,,2021-03-19 00:00:00,Before,,,,,No value,22.31896,114.21438,0,0,0,1
KTL,NTK71B,Crossing_Check Rail Flangeway_RH,2020-12-11,,2020-12-11 00:00:00,Before,,,,,No value,22.31896,114.21438,0,0,0,1
KTL,NTK71B,Crossing_Check Rail Flangeway_RH,2020-09-18,,2020-09-18 00:00:00,Before,,,,,No value,22.31896,114.21438,0,0,0,1
KTL,NTK71B,Crossing_Check Rail Flangeway_RH,2020-06-23,,2020-06-23 00:00:00,Before,,,,,No value,22.31896,114.21438,0,0,0,1
KTL,NTK71B,Crossing_Gauge At Wing End/Lead_LH,2023-12-11,,2023-12-11 00:00:00,Before,,,,,No value,22.31896,114.21438,0,0,0,1
KTL,NTK71B,Crossing_Gauge At Wing End/Lead_LH,2023-09-13,,2023-09-13 00:00:00,Before,,,,,No value,22.31896,114.21438,0,0,0,1
KTL,NTK71B,Crossing_Gauge At Wing End/Lead_LH,2023-05-31,,2023-05-31 00:00:00,Before,,,,,No value,22.31896,114.21438,0,0,0,1
KTL,NTK71B,Crossing_Gauge At Wing End/Lead_LH,2023-03-10,,2023-03-10 00:00:00,Before,,,,,No value,22.31896,114.21438,0,0,0,1
KTL,NTK71B,Crossing_Gauge At Wing End/Lead_LH,2022-12-12,,2022-12-12 00:00:00,Before,,,,,No value,22.31896,114.21438,0,0,0,1
KTL,NTK71B,Crossing_Gauge At Wing End/Lead_LH,2022-09-05,,2022-09-05 00:00:00,Before,,,,,No value,22.31896,114.21438,0,0,0,1
KTL,NTK71B,Crossing_Gauge At Wing End/Lead_LH,2022-06-10,,2022-06-10 00:00:00,Before,,,,,No value,22.31896,114.21438,0,0,0,1
KTL,NTK71B,Crossing_Gauge At Wing End/Lead_LH,2022-02-28,,2022-02-28 00:00:00,Before,,,,,No value,22.31896,114.21438,0,0,0,1
KTL,NTK71B,Crossing_Gauge At Wing End/Lead_LH,2021-12-02,,2021-12-02 00:00:00,Before,,,,,No value,22.31896,114.21438,0,0,0,1
KTL,NTK71B,Crossing_Gauge At Wing End/Lead_LH,2021-09-11,,2021-09-11 00:00:00,Before,,,,,No value,22.31896,114.21438,0,0,0,1
KTL,NTK71B,Crossing_Gauge At Wing End/Lead_LH,2021-06-26,,2021-06-26 00:00:00,Before,,,,,No value,22.31896,114.21438,0,0,0,1
KTL,NTK71B,Crossing_Gauge At Wing End/Lead_LH,2021-03-19,,2021-03-19 00:00:00,Before,,,,,No value,22.31896,114.21438,0,0,0,1
KTL,NTK71B,Crossing_Gauge At Wing End/Lead_LH,2020-12-11,,2020-12-11 00:00:00,Before,,,,,No value,22.31896,114.21438,0,0,0,1
KTL,NTK71B,Crossing_Gauge At Wing End/Lead_LH,2020-09-18,,2020-09-18 00:00:00,Before,,,,,No value,22.31896,114.21438,0,0,0,1
KTL,NTK71B,Crossing_Gauge At Wing End/Lead_LH,2020-06-23,,2020-06-23 00:00:00,Before,,,,,No value,22.31896,114.21438,0,0,0,1
KTL,NTK71B,Crossing_Gauge At Wing End/Lead_RH,2023-12-11,,2023-12-11 00:00:00,Before,,,,,No value,22.31896,114.21438,0,0,0,1
